,route_id,direction_id,stop_id_x,stop_sequence_x,shape_dist_traveled_x,trip_headsign,route_type,stop_id_y,stop_sequence_y,shape_dist_traveled_y,distance,route_num
15676,64924,0,710,1,0.0582,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6446,2,0.2998,0.24,43
15721,64924,0,14279,1,0.0,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,7848,2,0.4662,0.47,43
15766,64924,0,24301,1,0.0762,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,8342,2,1.1828,1.11,43
15768,64924,0,5211,1,0.0651,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,8179,2,0.3554,0.29,43
31041,64924,0,710,1,0.0582,SOUTH - 43S KENNEDY SHORT TURN  towards MCNICOLL,3,6446,2,0.2998,0.24,43S
31048,64924,0,710,1,0.0582,SOUTH - 43S KENNEDY SHORT TURN,3,6446,2,0.2998,0.24,43S
15677,64924,0,6446,2,0.2998,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5090,3,0.5867,0.29,43
15722,64924,0,7848,2,0.4662,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1024,3,0.8312,0.37,43
15748,64924,0,8342,2,1.1828,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3725,3,1.4879,0.31,43
15769,64924,0,8179,2,0.3554,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6221,3,0.5272,0.17,43
31042,64924,0,6446,2,0.2998,SOUTH - 43S KENNEDY SHORT TURN  towards MCNICOLL,3,5090,3,0.5867,0.29,43S
31049,64924,0,6446,2,0.2998,SOUTH - 43S KENNEDY SHORT TURN,3,5090,3,0.5867,0.29,43S
15678,64924,0,5090,3,0.5867,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,9302,4,0.8561,0.27,43
15740,64924,0,1024,3,0.8312,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,2904,4,1.0862,0.26,43
15749,64924,0,3725,3,1.4879,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5802,4,1.8006,0.31,43
15770,64924,0,6221,3,0.5272,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3298,4,0.7868,0.26,43
31043,64924,0,5090,3,0.5867,SOUTH - 43S KENNEDY SHORT TURN  towards MCNICOLL,3,9302,4,0.8561,0.27,43S
31050,64924,0,5090,3,0.5867,SOUTH - 43S KENNEDY SHORT TURN,3,9302,4,0.8561,0.27,43S
15679,64924,0,9302,4,0.8561,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,7296,5,1.0633,0.21,43
15741,64924,0,2904,4,1.0862,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6731,5,1.3586,0.27,43
15750,64924,0,5802,4,1.8006,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1179,5,2.0713,0.27,43
15771,64924,0,3298,4,0.7868,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6996,5,0.9443,0.16,43
31044,64924,0,9302,4,0.8561,SOUTH - 43S KENNEDY SHORT TURN  towards MCNICOLL,3,7296,5,1.0633,0.21,43S
31051,64924,0,9302,4,0.8561,SOUTH - 43S KENNEDY SHORT TURN,3,7296,5,1.0633,0.21,43S
15680,64924,0,7296,5,1.0633,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6197,6,1.3514,0.29,43
15742,64924,0,6731,5,1.3586,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,9785,6,1.5725,0.21,43
15751,64924,0,1179,5,2.0713,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5299,6,2.1764,0.11,43
15772,64924,0,6996,5,0.9443,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3134,6,1.2604,0.32,43
31045,64924,0,7296,5,1.0633,SOUTH - 43S KENNEDY SHORT TURN  towards MCNICOLL,3,6197,6,1.3514,0.29,43S
31052,64924,0,7296,5,1.0633,SOUTH - 43S KENNEDY SHORT TURN,3,6197,6,1.3514,0.29,43S
15681,64924,0,6197,6,1.3514,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1346,7,1.6,0.25,43
15743,64924,0,9785,6,1.5725,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,8253,7,1.858,0.29,43
15752,64924,0,5299,6,2.1764,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1709,7,2.3787,0.2,43
15773,64924,0,3134,6,1.2604,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1289,7,1.547,0.29,43
31046,64924,0,6197,6,1.3514,SOUTH - 43S KENNEDY SHORT TURN  towards MCNICOLL,3,1346,7,1.6,0.25,43S
15682,64924,0,1346,7,1.6,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3231,8,2.0778,0.48,43
15744,64924,0,8253,7,1.858,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,7868,8,2.2091,0.35,43
15753,64924,0,1709,7,2.3787,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5280,8,2.5534,0.17,43
15774,64924,0,1289,7,1.547,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,4722,8,1.7691,0.22,43
31047,64924,0,1346,7,1.6,SOUTH - 43S KENNEDY SHORT TURN  towards MCNICOLL,3,3231,8,2.0778,0.48,43S
15683,64924,0,3231,8,2.0778,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5211,9,2.2464,0.17,43
15745,64924,0,7868,8,2.2091,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3725,9,2.542,0.33,43
15754,64924,0,5280,8,2.5534,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,4478,9,2.8303,0.28,43
15775,64924,0,4722,8,1.7691,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,9209,9,2.0038,0.23,43
15684,64924,0,5211,9,2.2464,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,8179,10,2.5367,0.29,43
15723,64924,0,3725,9,2.542,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5802,10,2.8548,0.31,43
15755,64924,0,4478,9,2.8303,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,7633,10,3.0616,0.23,43
15776,64924,0,9209,9,2.0038,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6520,10,2.2477,0.24,43
15685,64924,0,8179,10,2.5367,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6221,11,2.7084,0.17,43
15724,64924,0,5802,10,2.8548,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1179,11,3.1255,0.27,43
15756,64924,0,7633,10,3.0616,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3999,11,3.2645,0.2,43
15777,64924,0,6520,10,2.2477,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,4556,11,2.4802,0.23,43
15686,64924,0,6221,11,2.7084,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3298,12,2.9681,0.26,43
15725,64924,0,1179,11,3.1255,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5299,12,3.2305,0.1,43
15757,64924,0,3999,11,3.2645,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1486,12,3.4684,0.2,43
15778,64924,0,4556,11,2.4802,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6392,12,2.8022,0.32,43
15687,64924,0,3298,12,2.9681,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6996,13,3.1256,0.16,43
15726,64924,0,5299,12,3.2305,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1709,13,3.4329,0.2,43
15758,64924,0,1486,12,3.4684,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6883,13,3.6854,0.22,43
15779,64924,0,6392,12,2.8022,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3497,13,2.9737,0.17,43
15688,64924,0,6996,13,3.1256,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3134,14,3.4416,0.32,43
15727,64924,0,1709,13,3.4329,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5280,14,3.6076,0.17,43
15759,64924,0,6883,13,3.6854,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,2430,14,3.8237,0.14,43
15780,64924,0,3497,13,2.9737,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6662,14,3.1766,0.2,43
15689,64924,0,3134,14,3.4416,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1289,15,3.7283,0.29,43
15728,64924,0,5280,14,3.6076,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,4478,15,3.8845,0.28,43
15760,64924,0,2430,14,3.8237,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1723,15,4.1086,0.28,43
15781,64924,0,6662,14,3.1766,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,4378,15,3.3864,0.21,43
15690,64924,0,1289,15,3.7283,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,4722,16,3.9503,0.22,43
15729,64924,0,4478,15,3.8845,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,7633,16,4.1157,0.23,43
15761,64924,0,1723,15,4.1086,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,784,16,4.5535,0.44,43
15782,64924,0,4378,15,3.3864,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,773,16,3.5961,0.21,43
15691,64924,0,4722,16,3.9503,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,9209,17,4.185,0.23,43
15730,64924,0,7633,16,4.1157,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3999,17,4.3186,0.2,43
15762,64924,0,784,16,4.5535,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1856,17,4.8151,0.26,43
15783,64924,0,773,16,3.5961,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3391,17,3.8459,0.25,43
15692,64924,0,9209,17,4.185,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6520,18,4.4289,0.24,43
15731,64924,0,3999,17,4.3186,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1486,18,4.5225,0.2,43
15763,64924,0,1856,17,4.8151,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5907,18,5.0812,0.27,43
15784,64924,0,3391,17,3.8459,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,7524,18,4.0971,0.25,43
15693,64924,0,6520,18,4.4289,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,4556,19,4.6614,0.23,43
15732,64924,0,1486,18,4.5225,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6883,19,4.7395,0.22,43
15764,64924,0,5907,18,5.0812,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,7178,19,5.4289,0.35,43
15785,64924,0,7524,18,4.0971,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,8342,19,4.8033,0.71,43
15694,64924,0,4556,19,4.6614,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6392,20,4.9834,0.32,43
15733,64924,0,6883,19,4.7395,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,2430,20,4.8779,0.14,43
15765,64924,0,7178,19,5.4289,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,320,20,5.7865,0.36,43
15786,64924,0,8342,19,4.8033,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3725,20,5.1084,0.31,43
15695,64924,0,6392,20,4.9834,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3497,21,5.1549,0.17,43
15734,64924,0,2430,20,4.8779,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1723,21,5.1628,0.28,43
15746,64924,0,320,20,5.7865,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,986,21,5.9992,0.21,43
15787,64924,0,3725,20,5.1084,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5802,21,5.4212,0.31,43
15696,64924,0,3497,21,5.1549,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6662,22,5.3579,0.2,43
15735,64924,0,1723,21,5.1628,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,784,22,5.6077,0.44,43
15747,64924,0,986,21,5.9992,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,14234,22,6.3936,0.39,43
15788,64924,0,5802,21,5.4212,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1179,22,5.6919,0.27,43
15697,64924,0,6662,22,5.3579,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,4378,23,5.5677,0.21,43
15736,64924,0,784,22,5.6077,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1856,23,5.8693,0.26,43
15789,64924,0,1179,22,5.6919,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5299,23,5.7969,0.1,43
15698,64924,0,4378,23,5.5677,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,773,24,5.7774,0.21,43
15737,64924,0,1856,23,5.8693,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5907,24,6.1354,0.27,43
15790,64924,0,5299,23,5.7969,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1709,24,5.9993,0.2,43
15699,64924,0,773,24,5.7774,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3391,25,6.0272,0.25,43
15738,64924,0,5907,24,6.1354,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,7178,25,6.4831,0.35,43
15791,64924,0,1709,24,5.9993,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5280,25,6.174,0.17,43
15700,64924,0,3391,25,6.0272,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,7524,26,6.2784,0.25,43
15739,64924,0,7178,25,6.4831,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,320,26,6.8406,0.36,43
15792,64924,0,5280,25,6.174,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,4478,26,6.4509,0.28,43
15701,64924,0,7524,26,6.2784,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,8342,27,6.9846,0.71,43
15720,64924,0,320,26,6.8406,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,14227,27,7.2336,0.39,43
15793,64924,0,4478,26,6.4509,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,7633,27,6.6821,0.23,43
15702,64924,0,8342,27,6.9846,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3725,28,7.2897,0.31,43
15794,64924,0,7633,27,6.6821,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3999,28,6.885,0.2,43
15703,64924,0,3725,28,7.2897,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5802,29,7.6025,0.31,43
15795,64924,0,3999,28,6.885,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1486,29,7.0889,0.2,43
15704,64924,0,5802,29,7.6025,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1179,30,7.8731,0.27,43
15796,64924,0,1486,29,7.0889,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6883,30,7.3059,0.22,43
15705,64924,0,1179,30,7.8731,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5299,31,7.9782,0.11,43
15797,64924,0,6883,30,7.3059,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,2430,31,7.4443,0.14,43
15706,64924,0,5299,31,7.9782,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1709,32,8.1805,0.2,43
15798,64924,0,2430,31,7.4443,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1723,32,7.7292,0.28,43
15707,64924,0,1709,32,8.1805,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5280,33,8.3552,0.17,43
15799,64924,0,1723,32,7.7292,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,784,33,8.174,0.44,43
15708,64924,0,5280,33,8.3552,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,4478,34,8.6322,0.28,43
15800,64924,0,784,33,8.174,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1856,34,8.4357,0.26,43
15709,64924,0,4478,34,8.6322,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,7633,35,8.8634,0.23,43
15801,64924,0,1856,34,8.4357,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5907,35,8.7018,0.27,43
15710,64924,0,7633,35,8.8634,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,3999,36,9.0663,0.2,43
15802,64924,0,5907,35,8.7018,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,7178,36,9.0495,0.35,43
15711,64924,0,3999,36,9.0663,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1486,37,9.2702,0.2,43
15803,64924,0,7178,36,9.0495,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,320,37,9.407,0.36,43
15712,64924,0,1486,37,9.2702,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,6883,38,9.4872,0.22,43
15767,64924,0,320,37,9.407,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,14234,38,10.0142,0.61,43
15713,64924,0,6883,38,9.4872,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,2430,39,9.6256,0.14,43
15714,64924,0,2430,39,9.6256,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1723,40,9.9105,0.28,43
15715,64924,0,1723,40,9.9105,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,784,41,10.3553,0.44,43
15716,64924,0,784,41,10.3553,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,1856,42,10.617,0.26,43
15717,64924,0,1856,42,10.617,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,5907,43,10.8831,0.27,43
15718,64924,0,5907,43,10.8831,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,7178,44,11.2308,0.35,43
15719,64924,0,7178,44,11.2308,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,320,45,11.5883,0.36,43
15675,64924,0,320,45,11.5883,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,14234,46,12.1954,0.61,43
15804,64924,0,320,45,11.5883,SOUTH - 43 KENNEDY towards KENNEDY STATION,3,986,46,11.8011,0.21,43
13831,64924,1,14234,1,0.0555,NORTH - 43A KENNEDY towards STEELES,3,8469,2,0.5279,0.47,43A
13833,64924,1,14227,1,0.0731,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,8469,2,0.4876,0.41,43B
13871,64924,1,14234,1,0.0555,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,8469,2,0.5279,0.47,43C
31053,64924,1,5206,1,0.0462,NORTH - 43A KENNEDY towards STEELES,3,9033,2,0.3004,0.25,43A
13789,64924,1,8469,2,0.5279,NORTH - 43A KENNEDY towards STEELES,3,3614,3,0.8873,0.36,43A
13832,64924,1,8469,2,0.4876,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,3614,3,0.847,0.36,43B
13855,64924,1,8469,2,0.5279,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,3614,3,0.8873,0.36,43C
31054,64924,1,9033,2,0.3004,NORTH - 43A KENNEDY towards STEELES,3,2577,3,0.5911,0.29,43A
13796,64924,1,3614,3,0.8873,NORTH - 43A KENNEDY towards STEELES,3,6900,4,1.2941,0.41,43A
13834,64924,1,3614,3,0.847,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,6900,4,1.2539,0.41,43B
13856,64924,1,3614,3,0.8873,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,6900,4,1.2941,0.41,43C
31055,64924,1,2577,3,0.5911,NORTH - 43A KENNEDY towards STEELES,3,9530,4,0.7528,0.16,43A
13797,64924,1,6900,4,1.2941,NORTH - 43A KENNEDY towards STEELES,3,4529,5,1.5185,0.22,43A
13835,64924,1,6900,4,1.2539,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,4529,5,1.4783,0.22,43B
13857,64924,1,6900,4,1.2941,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,4529,5,1.5185,0.22,43C
31056,64924,1,9530,4,0.7528,NORTH - 43A KENNEDY towards STEELES,3,8602,5,1.1637,0.41,43A
13798,64924,1,4529,5,1.5185,NORTH - 43A KENNEDY towards STEELES,3,4544,6,1.777,0.26,43A
13836,64924,1,4529,5,1.4783,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,4544,6,1.7368,0.26,43B
13858,64924,1,4529,5,1.5185,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,4544,6,1.777,0.26,43C
31057,64924,1,8602,5,1.1637,NORTH - 43A KENNEDY towards STEELES,3,1707,6,1.4021,0.24,43A
13799,64924,1,4544,6,1.777,NORTH - 43A KENNEDY towards STEELES,3,10310,7,2.2146,0.44,43A
13837,64924,1,4544,6,1.7368,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,10310,7,2.1743,0.44,43B
13859,64924,1,4544,6,1.777,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,10310,7,2.2146,0.44,43C
31058,64924,1,1707,6,1.4021,NORTH - 43A KENNEDY towards STEELES,3,710,7,1.4676,0.07,43A
13800,64924,1,10310,7,2.2146,NORTH - 43A KENNEDY towards STEELES,3,2015,8,2.481,0.27,43A
13838,64924,1,10310,7,2.1743,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,2015,8,2.4408,0.27,43B
13860,64924,1,10310,7,2.2146,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,2015,8,2.481,0.27,43C
13801,64924,1,2015,8,2.481,NORTH - 43A KENNEDY towards STEELES,3,1465,9,2.6116,0.13,43A
13839,64924,1,2015,8,2.4408,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,1465,9,2.5713,0.13,43B
13861,64924,1,2015,8,2.481,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,1465,9,2.6116,0.13,43C
13802,64924,1,1465,9,2.6116,NORTH - 43A KENNEDY towards STEELES,3,6727,10,2.9466,0.33,43A
13840,64924,1,1465,9,2.5713,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,6727,10,2.9064,0.34,43B
13862,64924,1,1465,9,2.6116,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,6727,10,2.9466,0.33,43C
13803,64924,1,6727,10,2.9466,NORTH - 43A KENNEDY towards STEELES,3,1770,11,3.3088,0.36,43A
13841,64924,1,6727,10,2.9064,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,1770,11,3.2685,0.36,43B
13863,64924,1,6727,10,2.9466,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,1770,11,3.3088,0.36,43C
13804,64924,1,1770,11,3.3088,NORTH - 43A KENNEDY towards STEELES,3,6216,12,3.5802,0.27,43A
13842,64924,1,1770,11,3.2685,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,6216,12,3.54,0.27,43B
13864,64924,1,1770,11,3.3088,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,6216,12,3.5802,0.27,43C
13805,64924,1,6216,12,3.5802,NORTH - 43A KENNEDY towards STEELES,3,4016,13,3.7543,0.17,43A
13843,64924,1,6216,12,3.54,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,4016,13,3.714,0.17,43B
13865,64924,1,6216,12,3.5802,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,4016,13,3.7543,0.17,43C
13806,64924,1,4016,13,3.7543,NORTH - 43A KENNEDY towards STEELES,3,7737,14,4.01,0.26,43A
13844,64924,1,4016,13,3.714,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,7737,14,3.9698,0.26,43B
13866,64924,1,4016,13,3.7543,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,7737,14,4.01,0.26,43C
13807,64924,1,7737,14,4.01,NORTH - 43A KENNEDY towards STEELES,3,3014,15,4.4985,0.49,43A
13845,64924,1,7737,14,3.9698,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,3014,15,4.4583,0.49,43B
13867,64924,1,7737,14,4.01,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,3014,15,4.4985,0.49,43C
13808,64924,1,3014,15,4.4985,NORTH - 43A KENNEDY towards STEELES,3,434,16,4.9193,0.42,43A
13846,64924,1,3014,15,4.4583,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,5783,16,4.9586,0.5,43B
13868,64924,1,3014,15,4.4985,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,434,16,4.9193,0.42,43C
13809,64924,1,434,16,4.9193,NORTH - 43A KENNEDY towards STEELES,3,4802,17,5.1844,0.27,43A
13847,64924,1,5783,16,4.9586,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,5764,17,5.133,0.17,43B
13869,64924,1,434,16,4.9193,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,4802,17,5.1844,0.27,43C
13810,64924,1,4802,17,5.1844,NORTH - 43A KENNEDY towards STEELES,3,9452,18,5.8865,0.7,43A
13848,64924,1,5764,17,5.133,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,9890,18,5.4552,0.32,43B
13870,64924,1,4802,17,5.1844,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,24300,18,5.8343,0.65,43C
13811,64924,1,9452,18,5.8865,NORTH - 43A KENNEDY towards STEELES,3,7752,19,6.2211,0.33,43A
13849,64924,1,9890,18,5.4552,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,2855,19,5.7294,0.27,43B
13872,64924,1,24300,18,5.8343,NORTH - 43C KENNEDY towards VILLAGE GREEN SQUARE,3,24301,19,6.5043,0.67,43C
13812,64924,1,7752,19,6.2211,NORTH - 43A KENNEDY towards STEELES,3,5566,20,6.3577,0.14,43A
13850,64924,1,2855,19,5.7294,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,1045,20,5.9836,0.25,43B
13813,64924,1,5566,20,6.3577,NORTH - 43A KENNEDY towards STEELES,3,9817,21,6.5347,0.18,43A
13851,64924,1,1045,20,5.9836,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,12892,21,6.33,0.35,43B
13814,64924,1,9817,21,6.5347,NORTH - 43A KENNEDY towards STEELES,3,2886,22,6.8351,0.3,43A
13852,64924,1,12892,21,6.33,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,2770,22,6.5737,0.24,43B
13815,64924,1,2886,22,6.8351,NORTH - 43A KENNEDY towards STEELES,3,8343,23,7.0517,0.22,43A
13853,64924,1,2770,22,6.5737,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,7252,23,6.7841,0.21,43B
13816,64924,1,8343,23,7.0517,NORTH - 43A KENNEDY towards STEELES,3,9639,24,7.2127,0.16,43A
13854,64924,1,7252,23,6.7841,NORTH - 43B KENNEDY towards SCARBOROUGH CENTRE,3,14279,24,7.6347,0.85,43B
13817,64924,1,9639,24,7.2127,NORTH - 43A KENNEDY towards STEELES,3,6158,25,7.4636,0.25,43A
13818,64924,1,6158,25,7.4636,NORTH - 43A KENNEDY towards STEELES,3,8045,26,7.7473,0.28,43A
13819,64924,1,8045,26,7.7473,NORTH - 43A KENNEDY towards STEELES,3,7393,27,7.9305,0.18,43A
13820,64924,1,7393,27,7.9305,NORTH - 43A KENNEDY towards STEELES,3,8324,28,8.1798,0.25,43A
13821,64924,1,8324,28,8.1798,NORTH - 43A KENNEDY towards STEELES,3,8526,29,8.3901,0.21,43A
13822,64924,1,8526,29,8.3901,NORTH - 43A KENNEDY towards STEELES,3,4723,30,8.6468,0.26,43A
13823,64924,1,4723,30,8.6468,NORTH - 43A KENNEDY towards STEELES,3,4585,31,8.9855,0.34,43A
13824,64924,1,4585,31,8.9855,NORTH - 43A KENNEDY towards STEELES,3,804,32,9.2357,0.25,43A
13825,64924,1,804,32,9.2357,NORTH - 43A KENNEDY towards STEELES,3,9982,33,9.4375,0.2,43A
